time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
875,55.12,44.65,36.82,29.43,27.08,22.77
877,54.37,44.18,36.72,29.99,27.35,22.60
879,54.67,44.77,36.82,30.26,27.17,22.68
881,54.67,44.77,36.92,29.89,27.17,23.03
883,54.67,44.77,37.02,29.99,27.26,23.03
885,54.67,44.88,36.82,29.99,27.35,22.60
887,54.52,44.88,36.82,30.26,27.26,22.60
889,54.82,45.00,36.82,30.08,27.62,22.51
891,54.82,44.88,37.02,29.99,27.44,22.68
893,54.67,45.36,36.92,30.08,27.53,22.51
895,54.97,45.00,37.02,30.08,27.62,22.60
897,54.67,45.12,36.92,30.35,27.26,22.60
899,54.67,45.12,36.92,30.45,27.26,22.60
901,54.67,45.12,36.92,30.35,27.35,22.60
903,54.82,45.24,37.02,30.26,26.82,22.51
905,54.97,45.12,37.33,30.17,27.44,22.60
907,55.12,45.12,37.12,29.80,27.35,22.60
909,54.97,45.24,36.92,30.17,27.44,22.94
912,54.82,45.24,37.12,30.45,27.35,22.60
914,54.97,45.36,37.12,30.45,27.53,22.51
916,54.97,45.60,37.22,30.26,27.62,22.51
918,54.97,45.48,37.12,30.35,27.71,21.90
920,54.97,45.36,37.22,30.54,27.44,22.51
922,55.12,45.36,37.53,30.26,27.44,22.94
924,55.12,45.48,37.33,30.35,27.98,22.77
926,55.27,44.88,37.33,30.35,26.99,22.51
928,55.27,45.48,36.92,30.35,27.53,22.60
930,55.27,45.48,37.43,30.54,27.35,22.68
932,55.27,45.48,37.53,30.45,27.44,22.68
934,55.27,45.60,37.53,30.45,27.44,22.94
936,55.27,45.60,37.53,30.45,27.62,22.51
938,55.42,45.60,37.53,30.45,27.62,22.68
940,55.42,45.60,37.63,30.45,27.53,22.94
942,55.42,45.60,37.63,30.45,27.53,23.03
944,55.57,45.72,37.63,30.54,27.44,22.86
946,56.34,45.72,37.53,30.72,27.44,22.60
948,55.73,45.72,37.74,30.63,27.44,22.86
950,55.57,45.72,37.84,30.45,27.53,23.03
952,55.73,45.84,37.74,30.54,27.53,22.94
954,55.73,45.84,37.74,30.54,27.53,23.03
956,55.42,46.08,37.74,30.63,27.08,22.60
958,55.73,45.84,37.43,30.54,27.71,22.94
960,55.73,45.96,37.74,30.63,27.71,23.03
962,55.57,45.96,37.74,30.82,27.71,22.60
964,55.57,46.20,37.63,30.63,27.80,22.34
966,55.57,45.72,37.74,30.72,27.89,22.60
969,56.03,45.96,37.84,30.72,27.62,22.60
971,56.34,46.08,37.84,30.91,27.80,22.51
973,55.73,46.20,37.84,30.72,27.71,22.60
975,54.67,46.08,37.84,31.00,27.71,22.60
977,55.73,46.20,38.05,30.72,27.80,22.94
979,55.73,46.20,37.84,30.82,27.98,22.68
981,55.42,46.20,37.94,31.00,27.80,22.60
983,56.03,46.20,37.94,31.00,27.71,22.60
985,56.50,46.33,38.05,30.91,27.98,22.68
987,56.03,46.33,38.05,30.63,27.80,22.60
989,56.19,46.33,38.05,30.91,27.89,22.51
991,55.88,46.69,38.15,30.82,27.98,22.77
993,55.73,46.57,38.05,30.91,28.07,22.68
995,55.88,46.33,38.25,30.82,27.80,23.03
997,55.88,46.45,38.15,30.82,27.89,22.94
999,56.66,46.45,38.15,31.00,27.98,22.51
1001,55.88,46.57,38.15,30.91,27.26,22.60
1003,56.03,46.45,38.15,31.10,27.80,22.60
1005,56.19,46.57,38.36,31.00,27.80,22.77
1007,56.19,46.57,38.57,31.00,27.80,21.90
1009,56.19,46.82,38.36,30.91,27.89,22.16
1011,56.19,46.57,38.57,31.00,27.80,22.68
1013,56.19,47.19,38.36,30.91,28.07,23.03
1015,56.34,46.57,38.36,31.10,27.89,22.60
1017,56.50,46.57,38.57,31.00,27.89,22.77
1019,56.34,46.08,38.46,31.00,28.16,22.77
1021,56.34,46.82,38.46,31.10,28.07,22.51
1023,56.50,46.82,38.36,31.10,27.89,22.68
1026,56.50,46.82,38.57,31.10,27.80,22.51
1028,56.50,46.82,38.57,31.19,27.89,22.60
1030,56.19,46.94,38.46,31.10,28.25,22.42
1032,56.34,47.19,38.57,31.10,27.98,22.25
1034,56.66,46.94,38.57,31.38,27.98,22.51
1036,56.50,46.94,38.77,31.19,27.89,22.68
1038,55.57,46.94,38.57,31.38,28.16,22.25
1040,56.66,46.94,38.67,31.47,28.07,22.51
1042,56.34,47.06,38.57,31.19,28.25,22.77
1044,55.42,47.06,38.67,31.28,28.07,22.51
1046,56.66,47.06,38.67,31.38,27.98,22.60
1048,56.66,47.06,38.57,31.19,27.98,22.86
1050,56.66,46.69,38.77,31.19,28.16,23.03
1052,57.61,47.19,38.77,31.38,27.62,22.60
1054,56.66,47.69,38.88,31.28,28.16,22.16
1056,56.34,47.31,38.77,31.28,28.25,22.77
1058,56.66,47.31,38.88,31.28,28.07,22.86
1060,56.66,47.44,38.88,31.28,28.07,23.03
1062,56.82,47.19,38.98,31.38,28.07,22.60
1064,56.66,47.19,38.98,31.28,28.07,22.86
1066,56.82,47.19,38.77,31.38,28.07,22.77
1068,56.82,47.31,39.20,31.38,28.07,22.68
1070,56.82,47.31,38.88,31.38,28.07,22.68
